raid,boss,name,quality,id,url
"Trial of the Crusader N10",Val'kyr,"Helm of the High Mesa",epic,47891,https://wowhead.com/wotlk/item=47891
"Trial of the Crusader N10",Val'kyr,"Helm of the Snowy Grotto",epic,47746,https://wowhead.com/wotlk/item=47746
"Trial of the Crusader N10",Val'kyr,Illumination,epic,47892,https://wowhead.com/wotlk/item=47892
"Trial of the Crusader N10",Val'kyr,"Lightbane Focus",epic,47913,https://wowhead.com/wotlk/item=47913
"Trial of the Crusader N10",Val'kyr,"Looming Shadow Wraps",epic,47889,https://wowhead.com/wotlk/item=47889
"Trial of the Crusader N10",Val'kyr,"Sandals of the Grieving Soul",epic,49232,https://wowhead.com/wotlk/item=49232
"Trial of the Crusader N10",Val'kyr,"Sen'jin Ritualist Gloves",epic,47893,https://wowhead.com/wotlk/item=47893
"Trial of the Crusader N10",Anub'arak,"Aegis of the Coliseum",epic,47910,https://wowhead.com/wotlk/item=47910
"Trial of the Crusader N10",Anub'arak,Anguish,epic,47911,https://wowhead.com/wotlk/item=47911
"Trial of the Crusader N10",Anub'arak,"Ardent Guard",epic,47899,https://wowhead.com/wotlk/item=47899
"Trial of the Crusader N10",Anub'arak,"Argent Resolve",epic,47809,https://wowhead.com/wotlk/item=47809
"Trial of the Crusader N10",Anub'arak,"Baelgun's Heavy Crossbow",epic,47741,https://wowhead.com/wotlk/item=47741
"Trial of the Crusader N10",Anub'arak,"Belt of the Eternal",epic,47909,https://wowhead.com/wotlk/item=47909
"Trial of the Crusader N10",Anub'arak,"Blackhorn Bludgeon",epic,47905,https://wowhead.com/wotlk/item=47905
"Trial of the Crusader N10",Anub'arak,"Bulwark of the Royal Guard",epic,47835,https://wowhead.com/wotlk/item=47835
"Trial of the Crusader N10",Anub'arak,"Chestguard of the Warden",epic,47811,https://wowhead.com/wotlk/item=47811
"Trial of the Crusader N10",Anub'arak,"Cinch of the Undying",epic,47837,https://wowhead.com/wotlk/item=47837
"Trial of the Crusader N10",Anub'arak,"Cold Convergence",epic,47815,https://wowhead.com/wotlk/item=47815
"Trial of the Crusader N10",Anub'arak,"Crusader's Glory",epic,47810,https://wowhead.com/wotlk/item=47810
"Trial of the Crusader N10",Anub'arak,"Darkmaw Crossbow",epic,47907,https://wowhead.com/wotlk/item=47907
"Trial of the Crusader N10",Anub'arak,"Fordragon Blades",epic,47834,https://wowhead.com/wotlk/item=47834
"Trial of the Crusader N10",Anub'arak,"Forsaken Bonecarver",epic,47903,https://wowhead.com/wotlk/item=47903
"Trial of the Crusader N10",Anub'arak,"Frostblade Hatchet",epic,47898,https://wowhead.com/wotlk/item=47898
"Trial of the Crusader N10",Anub'arak,"Helm of the Crypt Lord",epic,47897,https://wowhead.com/wotlk/item=47897
"Trial of the Crusader N10",Anub'arak,"Helmet of the Crypt Lord",epic,47813,https://wowhead.com/wotlk/item=47813
"Trial of the Crusader N10",Anub'arak,"Legplates of Redeemed Blood",epic,47902,https://wowhead.com/wotlk/item=47902
"Trial of the Crusader N10",Anub'arak,"Legplates of the Immortal Spider",epic,47836,https://wowhead.com/wotlk/item=47836
"Trial of the Crusader N10",Anub'arak,"Legplates of the Silver Hand",epic,47830,https://wowhead.com/wotlk/item=47830
"Trial of the Crusader N10",Anub'arak,"Mace of the Earthborn Chieftain",epic,47894,https://wowhead.com/wotlk/item=47894
"Trial of the Crusader N10",Anub'arak,"Pauldrons of the Shadow Hunter",epic,47901,https://wowhead.com/wotlk/item=47901
"Trial of the Crusader N10",Anub'arak,"Pauldrons of the Timeless Hunter",epic,47829,https://wowhead.com/wotlk/item=47829
"Trial of the Crusader N10",Anub'arak,Perdition,epic,47900,https://wowhead.com/wotlk/item=47900
"Trial of the Crusader N10",Anub'arak,"Pride of the Kor'kron",epic,47895,https://wowhead.com/wotlk/item=47895
"Trial of the Crusader N10",Anub'arak,"Robes of the Sleepless",epic,47906,https://wowhead.com/wotlk/item=47906
"Trial of the Crusader N10",Anub'arak,"Shoulderpads of the Snow Bandit",epic,47904,https://wowhead.com/wotlk/item=47904
"Trial of the Crusader N10",Anub'arak,"Spaulders of the Snow Bandit",epic,47832,https://wowhead.com/wotlk/item=47832
"Trial of the Crusader N10",Anub'arak,"Stoneskin Chestplate",epic,47896,https://wowhead.com/wotlk/item=47896
"Trial of the Crusader N10",Anub'arak,"Sunwalker Legguards",epic,47908,https://wowhead.com/wotlk/item=47908
"Trial of the Crusader N10",Anub'arak,"The Grinder",epic,47816,https://wowhead.com/wotlk/item=47816
"Trial of the Crusader N10",Anub'arak,"The Lion's Maw",epic,47808,https://wowhead.com/wotlk/item=47808
"Trial of the Crusader N10",Anub'arak,"Vestments of the Sleepless",epic,47838,https://wowhead.com/wotlk/item=47838
"Trial of the Crusader N10",Anub'arak,"Vigilant Ward",epic,47812,https://wowhead.com/wotlk/item=47812
"Trial of the Crusader N10",Anub'arak,"Westfall Saber",epic,47814,https://wowhead.com/wotlk/item=47814
"Ulduar N25",Trash,"Belt of the Sleeper",epic,45548,https://wowhead.com/wotlk/item=45548
"Ulduar N25",Trash,"Bladebearer's Signet",epic,45540,https://wowhead.com/wotlk/item=45540
"Ulduar N25",Trash,"Daschal's Bite",epic,45605,https://wowhead.com/wotlk/item=45605
"Ulduar N25",Trash,"Greaves of the Stonewarder",epic,45542,https://wowhead.com/wotlk/item=45542
"Ulduar N25",Trash,"Grips of Chaos",epic,45549,https://wowhead.com/wotlk/item=45549
"Ulduar N25",Trash,"Leggings of the Tortured Earth",epic,45544,https://wowhead.com/wotlk/item=45544
"Ulduar N25",Trash,"Pendant of Focused Energies",epic,45539,https://wowhead.com/wotlk/item=45539
"Ulduar N25",Trash,"Relic Hunter's Cord",epic,45547,https://wowhead.com/wotlk/item=45547
"Ulduar N25",Trash,"Shoulders of Misfortune",epic,45543,https://wowhead.com/wotlk/item=45543
"Ulduar N25",Trash,"Shroud of Alteration",epic,45541,https://wowhead.com/wotlk/item=45541
"Ulduar N25",Trash,"Titanstone Pendant",epic,45538,https://wowhead.com/wotlk/item=45538
"Ulduar N25",Recipes,"Formula: Enchant Weapon - Blade Ward",epic,46027,https://wowhead.com/wotlk/item=46027
"Ulduar N25",Recipes,"Formula: Enchant Weapon - Blood Draining",epic,46348,https://wowhead.com/wotlk/item=46348
"Ulduar N25",Recipes,"Pattern: Belt of Arctic Life",epic,45100,https://wowhead.com/wotlk/item=45100
"Ulduar N25",Recipes,"Pattern: Belt of Dragons",epic,45094,https://wowhead.com/wotlk/item=45094
"Ulduar N25",Recipes,"Pattern: Blue Belt of Chaos",epic,45096,https://wowhead.com/wotlk/item=45096
"Ulduar N25",Recipes,"Pattern: Boots of Living Scale",epic,45095,https://wowhead.com/wotlk/item=45095
"Ulduar N25",Recipes,"Pattern: Boots of Wintry Endurance",epic,45101,https://wowhead.com/wotlk/item=45101
"Ulduar N25",Recipes,"Pattern: Cord of the White Dawn",epic,45104,https://wowhead.com/wotlk/item=45104
"Ulduar N25",Recipes,"Pattern: Death-warmed Belt",epic,45098,https://wowhead.com/wotlk/item=45098
"Ulduar N25",Recipes,"Pattern: Footpads of Silence",epic,45099,https://wowhead.com/wotlk/item=45099
"Ulduar N25",Recipes,"Pattern: Lightning Grounded Boots",epic,45097,https://wowhead.com/wotlk/item=45097
"Ulduar N25",Recipes,"Pattern: Sash of Ancient Power",epic,45102,https://wowhead.com/wotlk/item=45102
"Ulduar N25",Recipes,"Pattern: Savior's Slippers",epic,45105,https://wowhead.com/wotlk/item=45105
"Ulduar N25",Recipes,"Pattern: Spellslinger's Slippers",epic,45103,https://wowhead.com/wotlk/item=45103
"Ulduar N25",Recipes,"Plans: Battlelord's Plate Boots",epic,45089,https://wowhead.com/wotlk/item=45089
"Ulduar N25",Recipes,"Plans: Belt of the Titans",epic,45088,https://wowhead.com/wotlk/item=45088
"Ulduar N25",Recipes,"Plans: Indestructible Plate Girdle",epic,45092,https://wowhead.com/wotlk/item=45092
"Ulduar N25",Recipes,"Plans: Plate Girdle of Righteousness",epic,45090,https://wowhead.com/wotlk/item=45090
"Ulduar N25",Recipes,"Plans: Spiked Deathdealers",epic,45093,https://wowhead.com/wotlk/item=45093
"Ulduar N25",Recipes,"Plans: Treads of Destiny",epic,45091,https://wowhead.com/wotlk/item=45091
"Ulduar N25",Tokens,"Runed Orb",rare,45087,https://wowhead.com/wotlk/item=45087
"Ulduar N25",Leviathan,"Boots of Fiery Resolution",epic,45135,https://wowhead.com/wotlk/item=45135
"Ulduar N25",Leviathan,"Constructor's Handwraps",epic,45117,https://wowhead.com/wotlk/item=45117
"Ulduar N25",Leviathan,"Embrace of the Leviathan",epic,45119,https://wowhead.com/wotlk/item=45119
"Ulduar N25",Leviathan,"Freya's Choker of Warding",epic,45116,https://wowhead.com/wotlk/item=45116
"Ulduar N25",Leviathan,"Gloves of the Fiery Behemoth",epic,45109,https://wowhead.com/wotlk/item=45109
"Ulduar N25",Leviathan,"Glowing Ring of Reclamation",epic,45113,https://wowhead.com/wotlk/item=45113
"Ulduar N25",Leviathan,"Golden Saronite Dragon",epic,45132,https://wowhead.com/wotlk/item=45132
"Ulduar N25",Leviathan,"Iron Riveted War Helm",epic,45107,https://wowhead.com/wotlk/item=45107
"Ulduar N25",Leviathan,"Leviathan Fueling Manual",epic,45115,https://wowhead.com/wotlk/item=45115
"Ulduar N25",Leviathan,"Mechanist's Bindings",epic,45108,https://wowhead.com/wotlk/item=45108
"Ulduar N25",Leviathan,"Mimiron's Inferno Couplings",epic,45111,https://wowhead.com/wotlk/item=45111
"Ulduar N25",Leviathan,"Pendant of Fiery Havoc",epic,45133,https://wowhead.com/wotlk/item=45133
"Ulduar N25",Leviathan,"Plated Leggings of Ruination",epic,45134,https://wowhead.com/wotlk/item=45134
"Ulduar N25",Leviathan,"Rising Sun",epic,45086,https://wowhead.com/wotlk/item=45086
"Ulduar N25",Leviathan,"Shoulderpads of Dormant Energies",epic,45136,https://wowhead.com/wotlk/item=45136
"Ulduar N25",Leviathan,"Steamcaller's Totem",epic,45114,https://wowhead.com/wotlk/item=45114
"Ulduar N25",Leviathan,"Steamworker's Goggles",epic,45118,https://wowhead.com/wotlk/item=45118
"Ulduar N25",Leviathan,"Strength of the Automaton",epic,45106,https://wowhead.com/wotlk/item=45106
"Ulduar N25",Leviathan,"The Leviathan's Coil",epic,45112,https://wowhead.com/wotlk/item=45112
"Ulduar N25",Leviathan,Titanguard,epic,45110,https://wowhead.com/wotlk/item=45110
"Ulduar N25",Ignis,"Charred Saronite Greaves",epic,45166,https://wowhead.com/wotlk/item=45166
"Ulduar N25",Ignis,"Cindershard Ring",epic,45157,https://wowhead.com/wotlk/item=45157
"Ulduar N25",Ignis,"Flamestalker Boots",epic,45162,https://wowhead.com/wotlk/item=45162
"Ulduar N25",Ignis,"Flamewrought Cinch",epic,45185,https://wowhead.com/wotlk/item=45185
"Ulduar N25",Ignis,"Fragment of Val'anyr",legendary,45038,https://wowhead.com/wotlk/item=45038
"Ulduar N25",Ignis,"Girdle of Embers",epic,45161,https://wowhead.com/wotlk/item=45161
"Ulduar N25",Ignis,"Heart of Iron",epic,45158,https://wowhead.com/wotlk/item=45158
"Ulduar N25",Ignis,"Helm of the Furnace Master",epic,45164,https://wowhead.com/wotlk/item=45164
"Ulduar N25",Ignis,Intensity,epic,45171,https://wowhead.com/wotlk/item=45171
"Ulduar N25",Ignis,"Lifeforge Breastplate",epic,45167,https://wowhead.com/wotlk/item=45167
"Ulduar N25",Ignis,"Pyrelight Circle",epic,45168,https://wowhead.com/wotlk/item=45168
"Ulduar N25",Ignis,"Scepter of Creation",epic,45170,https://wowhead.com/wotlk/item=45170
"Ulduar N25",Ignis,"Soot-Covered Mantle",epic,45186,https://wowhead.com/wotlk/item=45186
"Ulduar N25",Ignis,"Totem of the Dancing Flame",epic,45169,https://wowhead.com/wotlk/item=45169
"Ulduar N25",Ignis,Worldcarver,epic,45165,https://wowhead.com/wotlk/item=45165
"Ulduar N25",Ignis,"Wristguards of the Firetender",epic,45187,https://wowhead.com/wotlk/item=45187
"Ulduar N25",Razorscale,"Belt of the Fallen Wyrm",epic,45151,https://wowhead.com/wotlk/item=45151
"Ulduar N25",Razorscale,"Bracers of the Broodmother",epic,45149,https://wowhead.com/wotlk/item=45149
"Ulduar N25",Razorscale,"Collar of the Wyrmhunter",epic,45150,https://wowhead.com/wotlk/item=45150
"Ulduar N25",Razorscale,"Dragonslayer's Brace",epic,45139,https://wowhead.com/wotlk/item=45139
"Ulduar N25",Razorscale,"Drape of the Drakerider",epic,45138,https://wowhead.com/wotlk/item=45138
"Ulduar N25",Razorscale,"Guiding Star",epic,45147,https://wowhead.com/wotlk/item=45147
"Ulduar N25",Razorscale,"Libram of Discord",epic,45510,https://wowhead.com/wotlk/item=45510
"Ulduar N25",Razorscale,"Living Flame",epic,45148,https://wowhead.com/wotlk/item=45148
"Ulduar N25",Razorscale,"Proto-hide Leggings",epic,45141,https://wowhead.com/wotlk/item=45141
"Ulduar N25",Razorscale,"Razorscale Shoulderguards",epic,45140,https://wowhead.com/wotlk/item=45140
"Ulduar N25",Razorscale,Remorse,epic,45142,https://wowhead.com/wotlk/item=45142
"Ulduar N25",Razorscale,"Saronite Mesh Legguards",epic,45143,https://wowhead.com/wotlk/item=45143
"Ulduar N25",Razorscale,"Shackles of the Odalisque",epic,45146,https://wowhead.com/wotlk/item=45146
"Ulduar N25",Razorscale,"Sigil of Deflection",epic,45144,https://wowhead.com/wotlk/item=45144
"Ulduar N25",Razorscale,"Veranus' Bane",epic,45137,https://wowhead.com/wotlk/item=45137
"Ulduar N25",XT-002,"Boots of Hasty Revival",epic,45260,https://wowhead.com/wotlk/item=45260
"Ulduar N25",XT-002,"Brass-lined Boots",epic,45249,https://wowhead.com/wotlk/item=45249
"Ulduar N25",XT-002,"Breastplate of the Devoted",epic,45445,https://wowhead.com/wotlk/item=45445
"Ulduar N25",XT-002,"Charm of Meticulous Timing",epic,45443,https://wowhead.com/wotlk/item=45443
"Ulduar N25",XT-002,"Clockwork Legplates",epic,45248,https://wowhead.com/wotlk/item=45248
"Ulduar N25",XT-002,"Crazed Construct Ring",epic,45250,https://wowhead.com/wotlk/item=45250
"Ulduar N25",XT-002,"Gloves of the Steady Hand",epic,45444,https://wowhead.com/wotlk/item=45444
"Ulduar N25",XT-002,"Golem-Shard Sticker",epic,45246,https://wowhead.com/wotlk/item=45246
"Ulduar N25",XT-002,"Grasps of Reason",epic,45446,https://wowhead.com/wotlk/item=45446
"Ulduar N25",XT-002,"Horologist's Wristguards",epic,45252,https://wowhead.com/wotlk/item=45252
"Ulduar N25",XT-002,"Mantle of Wavering Calm",epic,45253,https://wowhead.com/wotlk/item=45253
"Ulduar N25",XT-002,"Quartz Crystal Wand",epic,45257,https://wowhead.com/wotlk/item=45257
"Ulduar N25",XT-002,"Quartz-studded Harness",epic,45259,https://wowhead.com/wotlk/item=45259
"Ulduar N25",XT-002,"Sandals of Rash Temperament",epic,45258,https://wowhead.com/wotlk/item=45258
"Ulduar N25",XT-002,"Shoulderplates of the Deconstructor",epic,45251,https://wowhead.com/wotlk/item=45251
"Ulduar N25",XT-002,"Sigil of the Vengeful Heart",epic,45254,https://wowhead.com/wotlk/item=45254
"Ulduar N25",XT-002,"Signet of the Earthshaker",epic,45247,https://wowhead.com/wotlk/item=45247
"Ulduar N25",XT-002,"Sorthalis, Hammer of the Watchers",epic,45442,https://wowhead.com/wotlk/item=45442
"Ulduar N25",XT-002,"Thunderfall Totem",epic,45255,https://wowhead.com/wotlk/item=45255
"Ulduar N25",XT-002,"Twisted Visage",epic,45256,https://wowhead.com/wotlk/item=45256
"Ulduar N25",Assembly,"Ancient Iron Heaume",epic,45226,https://wowhead.com/wotlk/item=45226
"Ulduar N25",Assembly,"Belt of Colossal Rage",epic,45241,https://wowhead.com/wotlk/item=45241
"Ulduar N25",Assembly,"Drape of Mortal Downfall",epic,45242,https://wowhead.com/wotlk/item=45242
"Ulduar N25",Assembly,"Drape of the Lithe",epic,45224,https://wowhead.com/wotlk/item=45224
"Ulduar N25",Assembly,"Fang of Oblivion",epic,45607,https://wowhead.com/wotlk/item=45607
"Ulduar N25",Assembly,"Greaves of Swift Vengeance",epic,45244,https://wowhead.com/wotlk/item=45244
"Ulduar N25",Assembly,"Handguards of the Enclave",epic,45228,https://wowhead.com/wotlk/item=45228
"Ulduar N25",Assembly,"Insurmountable Fervor",epic,45193,https://wowhead.com/wotlk/item=45193
"Ulduar N25",Assembly,"Iron-studded Mantle",epic,45227,https://wowhead.com/wotlk/item=45227
"Ulduar N25",Assembly,"Overload Legwraps",epic,45238,https://wowhead.com/wotlk/item=45238
"Ulduar N25",Assembly,"Phaelia's Vestments of the Sprouting Seed",epic,45237,https://wowhead.com/wotlk/item=45237
"Ulduar N25",Assembly,"Radiant Seal",epic,45235,https://wowhead.com/wotlk/item=45235
"Ulduar N25",Assembly,"Raiments of the Iron Council",epic,45240,https://wowhead.com/wotlk/item=45240
"Ulduar N25",Assembly,Rapture,epic,45234,https://wowhead.com/wotlk/item=45234
"Ulduar N25",Assembly,"Runed Ironhide Boots",epic,45232,https://wowhead.com/wotlk/item=45232
"Ulduar N25",Assembly,"Runeshaper's Gloves",epic,45239,https://wowhead.com/wotlk/item=45239
"Ulduar N25",Assembly,"Sapphire Amulet of Renewal",epic,45243,https://wowhead.com/wotlk/item=45243
"Ulduar N25",Assembly,"Shoulderpads of the Intruder",epic,45245,https://wowhead.com/wotlk/item=45245
"Ulduar N25",Assembly,"Steelbreaker's Embrace",epic,45225,https://wowhead.com/wotlk/item=45225
"Ulduar N25",Assembly,"Stormrune Edge",epic,45233,https://wowhead.com/wotlk/item=45233
"Ulduar N25",Assembly,"Unblinking Eye",epic,45236,https://wowhead.com/wotlk/item=45236
"Ulduar N25",Kologarn,"Bracers of Unleashed Magic",epic,45275,https://wowhead.com/wotlk/item=45275
"Ulduar N25",Kologarn,"Decimator's Armguards",epic,45264,https://wowhead.com/wotlk/item=45264
"Ulduar N25",Kologarn,"Giant's Bane",epic,45261,https://wowhead.com/wotlk/item=45261
"Ulduar N25",Kologarn,"Gloves of the Pythonic Guardian",epic,45268,https://wowhead.com/wotlk/item=45268
"Ulduar N25",Kologarn,"Handwraps of Plentiful Recovery",epic,45273,https://wowhead.com/wotlk/item=45273
"Ulduar N25",Kologarn,"Idol of the Crying Wind",epic,45270,https://wowhead.com/wotlk/item=45270
"Ulduar N25",Kologarn,Ironmender,epic,45271,https://wowhead.com/wotlk/item=45271
"Ulduar N25",Kologarn,"Leggings of the Stoneweaver",epic,45274,https://wowhead.com/wotlk/item=45274
"Ulduar N25",Kologarn,Malice,epic,45266,https://wowhead.com/wotlk/item=45266
"Ulduar N25",Kologarn,"Necklace of Unerring Mettle",epic,45262,https://wowhead.com/wotlk/item=45262
"Ulduar N25",Kologarn,"Robes of the Umbral Brute",epic,45272,https://wowhead.com/wotlk/item=45272
"Ulduar N25",Kologarn,"Saronite Plated Legguards",epic,45267,https://wowhead.com/wotlk/item=45267
"Ulduar N25",Kologarn,"Shoulderpads of the Monolith",epic,45265,https://wowhead.com/wotlk/item=45265
"Ulduar N25",Kologarn,"Unfaltering Armguards",epic,45269,https://wowhead.com/wotlk/item=45269
"Ulduar N25",Kologarn,Wrathstone,epic,45263,https://wowhead.com/wotlk/item=45263
"Ulduar N25",Auriaya,"Amice of the Stoic Watch",epic,45440,https://wowhead.com/wotlk/item=45440
"Ulduar N25",Auriaya,"Cloak of the Makers",epic,45319,https://wowhead.com/wotlk/item=45319
"Ulduar N25",Auriaya,"Cowl of the Absolute",epic,45435,https://wowhead.com/wotlk/item=45435
"Ulduar N25",Auriaya,"Gloves of the Stonereaper",epic,45325,https://wowhead.com/wotlk/item=45325
